Index,Name,Identity,Status,Gender,Alignment,Race,Height,Weight,EyeColor,HairColor,SkinColor,Publisher,Year,Appearances,FirstAppearance,AdditionalData
16806,Finch,Public,Living,Male,Good,,,,Black,Bald,,Marvel,,,,Kate Bishop's neighbor
16807,K'thol,,Deceased,Male,Good,,,,,,,Marvel,,,,
16808,Karen,Public,Living,Female,Neutral,,,,Brown,Black,,Marvel,,,,Hijack's girlfriend
16809,Marcus,Public,Living,Male,Good,,,,Hazel,Bald,,Marvel,,,,Kate Bishop's neighbor
16810,Marcy,Public,Living,Female,Neutral,,,,,Brown,,Marvel,,,,Offer's employee
16811,Melanie Kapoor,Public,Living,Female,Good,,,,Blue,Black,,Marvel,,,,
16812,Phoenix's Shadow,,Living,,Neutral,,,,,,,Marvel,,,,
16813,Ru'ach,No Dual,Living,Male,Bad,,,,Green,Bald,,Marvel,,,,
16814,Tinkerer,Secret,Living,Male,Bad,,163.0,54.0,Brown,White,,Marvel Comics,,,,Skrull
16815,TK421,Secret,Living,Male,Neutral,,,,,,,Marvel,,,,Spiderling
16816,Yologarch,,Living,,Bad,,,,,,,Marvel,,,,
16817,Batman,Secret,Living,Male,Good,Human,188.0,95.0,Blue,Black,,DC Comics,1939.0,3093.0,1939-05-01,Bruce Wayne
16818,Batman,Secret,Living,Male,Good,Human,178.0,77.0,Blue,Black,,DC Comics,1939.0,3093.0,1939-05-01,Bruce Wayne
16819,Superman,Secret,Living,Male,Good,Kryptonian,191.0,101.0,Blue,Black,,DC Comics,1986.0,2496.0,1986-10-01,Clark Kent
16820,Green Lantern,Secret,Living,Male,Good,,,,Brown,Brown,,DC,1959.0,1565.0,1959-10-01,Hal Jordan
16821,James Gordon,Public,Living,Male,Good,,,,Brown,White,,DC,1987.0,1316.0,1987-02-01,
16822,Richard Grayson,Secret,Living,Male,Good,,,,Blue,Black,,DC,1940.0,1237.0,1940-04-01,
16823,Wonder Woman,Public,Living,Female,Good,Amazon,183.0,74.0,Blue,Black,,DC Comics,1941.0,1231.0,1941-12-01,Diana Prince
16824,Aquaman,Public,Living,Male,Good,Atlantean,185.0,146.0,Blue,Blond,,DC Comics,1941.0,1121.0,1941-11-01,Arthur Curry
16825,Timothy Drake,Secret,Living,Male,Good,,,,Blue,Black,,DC,1989.0,1095.0,1989-08-01,
16826,Dinah Laurel Lance,Public,Living,Female,Good,,,,Blue,Blond,,DC,1969.0,1075.0,1969-11-01,
16827,Alan Scott,Secret,Deceased,Male,Good,,180.0,90.0,Blue,Blond,,DC Comics,1940.0,969.0,1940-07-01,
16828,Barbara Gordon,Secret,Living,Female,Good,,,,Blue,Red,,DC,1967.0,951.0,1967-01-01,
16829,Barbara Gordon,Secret,Deceased,Female,Good,,,,,Brown,,DC,1994.0,12.0,1994-09-01,Zero Hour
16830,Jason Garrick,Public,Living,Male,Good,,,,Blue,Brown,,DC,1940.0,951.0,1940-01-01,
16831,Lois Lane,Public,Living,Female,Good,,,,Blue,Black,,DC,1938.0,934.0,1938-06-01,
16832,Alfred Pennyworth,Public,Living,Male,Good,Human,178.0,72.0,Blue,Black,,DC Comics,1943.0,930.0,1943-04-01,
16833,Carter Hall,Secret,Living,Male,Good,,,,Blue,Brown,,DC,1940.0,803.0,1940-01-01,
16834,Kyle Rayner,Secret,Living,Male,Good,Human,180.0,79.0,Green,Black,,DC Comics,1994.0,716.0,1994-01-01,
16835,Raymond Palmer,Public,Living,Male,Good,,,,Brown,,,DC,1961.0,706.0,1961-10-01,
16836,Alexander Luthor,Public,Living,Male,Bad,,,,Green,,,DC,1986.0,677.0,1986-10-01,
16837,Roy Harper,Secret,Living,Male,Neutral,,,,Green,Red,,DC,1941.0,654.0,1941-11-01,
16838,Kara Zor-L,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1976.0,635.0,1976-02-01,Earth-Two
16839,Ted Grant,Secret,Living,Male,,,,,Blue,Black,,DC,1942.0,605.0,1942-01-01,
16840,Garfield Logan,Public,Living,Male,Good,,,,Green,Green,,DC,1965.0,595.0,1965-11-01,
16841,Guy Gardner,Public,Living,Male,Good,Human-vuldarian,188.0,95.0,Blue,Red,,DC Comics,1968.0,593.0,1968-03-01,
16842,Victor Stone,Public,Living,Male,Good,,,,Brown,Black,,DC,1980.0,584.0,1980-10-01,
16843,Kon-El,Secret,Living,Male,Good,,,,Blue,Black,,DC,1993.0,560.0,1993-06-01,
16844,Ralph Dibny,Public,Deceased,Male,,,,,Blue,Red,,DC,1960.0,558.0,1960-05-01,
16845,James Olsen,Public,Living,Male,Good,,,,Green,Red,,DC,1986.0,557.0,1986-10-01,
16846,John Stewart,Public,Living,Male,Good,Human,185.0,90.0,Green,Black,,DC Comics,1971.0,549.0,1971-12-01,
16847,Joker,Secret,Living,Male,Bad,Human,196.0,86.0,Green,Green,White,DC Comics,1940.0,517.0,1940-06-01,
16848,Franklin Rock,Public,Living,Male,Good,,,,Blue,,,DC,1959.0,492.0,1959-04-01,
16849,Rex Mason,Secret,Living,Male,,,,,Black,,,DC,1965.0,470.0,1965-01-01,
16850,Zatanna Zatara,Public,Living,Female,Good,,,,Blue,Black,,DC,1964.0,439.0,1964-11-01,
16851,Aztar,Secret,Living,Male,Good,,,,White,,,DC Comics,1940.0,436.0,1940-02-01,
16852,Theodore Kord,Secret,Deceased,Male,,,,,Blue,Brown,,DC,1986.0,429.0,1986-02-01,
16853,Michael Jon Carter,Public,Living,Male,Good,,,,Blue,Blond,,DC,1986.0,427.0,1986-02-01,
16854,Cassandra Sandsmark,Public,Living,Female,Good,,,,Blue,Blond,,DC,1996.0,423.0,1996-01-01,
16855,Kent Nelson,Secret,Deceased,Male,Good,,,,Blue,Blond,,DC,1940.0,422.0,1940-05-01,
16856,Harvey Bullock,Public,Living,Male,Good,,,,Brown,Black,,DC,1974.0,413.0,1974-07-01,
16857,Rachel Roth,Secret,Living,Female,Good,,,,Purple,Black,,DC,1980.0,399.0,1980-10-01,
16858,Helena Bertinelli,Secret,Living,Female,Good,,,,Blue,Black,,DC,1989.0,393.0,1989-04-01,
16859,Wesley Dodds,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1939.0,391.0,1939-04-01,
16860,Uxas,Public,Deceased,Male,Bad,,,,Red,,,DC,1970.0,388.0,1970-12-01,
16861,Nathaniel Adam,Secret,Living,Male,Good,,,,Blue,White,,DC,1987.0,386.0,1987-03-01,
16862,Ronald Raymond,Secret,Living,Male,Good,,,,Blue,,,DC,1978.0,386.0,1978-03-01,
16863,Red Tornado,Secret,Living,Male,Good,Android,185.0,146.0,Green,No hair,,DC Comics,1968.0,374.0,1968-08-01,
16864,John Constantine,Public,Living,Male,Good,Human,183.0,,Blue,Blond,,DC Comics,1984.0,371.0,1984-06-01,
16865,Albert Pratt,Secret,Deceased,Male,Good,,,,Blue,Red,,DC,1940.0,370.0,1940-10-01,
16866,Charles McNider,Secret,Deceased,Male,,,,,Blue,Blond,,DC,1941.0,361.0,1941-04-01,
16867,Theodore Knight,Secret,Deceased,Male,Good,,,,Brown,Brown,,DC,1941.0,356.0,1941-04-01,
16868,Perry White,Public,Living,Male,,,,,Blue,Brown,,DC,1986.0,350.0,1986-10-01,
16869,John Henry Irons,Public,Living,Male,Good,,,,Brown,,,DC,1993.0,345.0,1993-06-01,
16870,Jefferson Pierce,Secret,Living,Male,Good,,,,Brown,,,DC,1977.0,344.0,1977-04-01,
16871,Slade Wilson,Secret,Living,Male,Neutral,,,,Blue,White,,DC,1980.0,336.0,1980-12-01,
16872,Phantom Stranger,Secret,Living,Male,,,,,Black,Black,,DC,1952.0,335.0,1952-09-01,
16873,Beatriz da Costa,Secret,Living,Female,Good,,,,Green,Green,,DC,1982.0,325.0,1982-06-01,
16874,William Batson,Secret,Living,Male,Good,,,,Blue,Black,,DC,1940.0,321.0,1940-02-01,
16875,Carol Ferris,Public,Living,Female,Neutral,,,,Blue,Black,,DC,1959.0,319.0,1959-10-01,
16876,Clifford Steele,Public,Living,Male,,,,,Photocellular,,,DC,1963.0,314.0,1963-06-01,
16877,Etrigan,Public,Living,Male,Neutral,Demon,193.0,203.0,Red,No hair,Yellow,DC Comics,1972.0,311.0,1972-09-01,
16878,Jennifer-Lynn Hayden,Secret,Living,Female,Good,,,,Green,Green,,DC,1983.0,309.0,1983-09-01,
16879,Swamp Thing,Public,Living,Male,Bad,God / eternal,,,Red,No hair,Green,DC Comics,1972.0,309.0,1972-11-01,
16880,Renee Montoya,Secret,Living,Female,Good,,,,Brown,Black,,DC,1992.0,308.0,1992-03-01,
16881,Harvey Dent,Public,Living,Male,Bad,,,,Blue,Brown,,DC,1942.0,306.0,1942-08-01,
16882,Courtney Whitmore,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1999.0,305.0,1999-07-01,
16883,Kendra Saunders,Secret,Deceased,Female,Good,,,,Hazel,Brown,,DC,1999.0,301.0,1999-08-01,
16884,Michael Holt,Secret,Living,Male,,,,,Brown,Black,,DC,1997.0,300.0,1997-06-01,
16885,Kilowog,Public,Living,Male,Good,Bolovaxian,234.0,324.0,Red,No hair,Pink,DC Comics,1986.0,299.0,1986-06-01,
16886,Kara Zor-El,Secret,Living,Female,Good,,,,Blue,Blond,,DC,2004.0,297.0,2004-05-01,
16887,Jonah Hex,Public,Deceased,Male,Good,,,,Blue,Blond,,DC,1972.0,291.0,1972-03-01,
16888,Rex Tyler,Secret,Living,Male,Good,,,,Blue,Brown,,DC,1940.0,288.0,1940-03-01,
16889,Pamela Isley,Secret,Living,Female,Neutral,,,,Green,Red,,DC,1966.0,286.0,1966-06-01,
16890,Pieter Cross,Secret,Living,Male,Good,,,,Blue,Black,,DC,1999.0,284.0,1999-02-01,
16891,Jonathan L. Thunder,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1940.0,282.0,1940-01-01,
16892,Mari McCabe,Secret,Living,Female,Good,,,,Amber,Brown,,DC,1981.0,268.0,1981-07-01,
16893,Scott Free,Secret,Living,Male,Good,,,,Blue,Black,,DC,1971.0,268.0,1971-04-01,
16894,Martha Clark,Public,Living,Female,Good,,,,Blue,White,,DC,1986.0,266.0,1986-10-01,
16895,Boston Brand,Secret,Deceased,Male,Good,,,,Blue,,,DC,1967.0,262.0,1967-10-01,
16896,Daniel Turpin,Public,Deceased,Male,,,,,Brown,Brown,,DC,1942.0,261.0,1942-06-01,
16897,John Zatara,Secret,Deceased,Male,Good,,,,Blue,Black,,DC,1938.0,256.0,1938-06-01,
16898,Jonathan Kent,Public,Deceased,Male,Good,,,,Blue,White,,DC,1986.0,254.0,1986-10-01,
16899,Oswald Cobblepot,Public,Living,Male,,,,,Blue,Black,,DC,1941.0,253.0,1941-12-01,
16900,Tatsu Yamashiro,Secret,Living,Female,Good,,,,Brown,Black,,DC,1983.0,252.0,1983-07-01,
16901,Lawrence Trainor,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1963.0,250.0,1963-06-01,
16902,Albert Rothstein,Secret,Living,Male,Good,,,,Blue,,,DC,1983.0,245.0,1983-09-01,
16903,Brion Markov,Secret,Living,Male,Good,,,,Green,Strawberry Blond,,DC,1983.0,245.0,1983-07-01,
16904,Sanderson Hawkins,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1941.0,241.0,1941-12-01,
16905,Orion,Public,Deceased,Male,Good,,,,Blue,Strawberry Blond,,DC,1971.0,237.0,1971-03-01,
16906,Thaal Sinestro,Public,Living,Male,Neutral,,,,Yellow,Black,,DC,1961.0,237.0,1961-08-01,
16907,Cassandra Cain,Secret,Living,Female,Good,,,,Brown,Black,,DC,1999.0,235.0,1999-07-01,
16908,Jason Todd,Secret,Living,Male,Neutral,,,,Blue,Black,,DC,1987.0,235.0,1987-06-01,
16909,Susan Dearbon,Public,Deceased,Female,Good,,,,,Black,,DC,1961.0,235.0,1961-03-01,
16910,Jean-Paul Valley,Secret,Deceased,Male,Good,,,,Blue,Blond,,DC,1992.0,234.0,1992-10-01,
16911,Joseph Wilson,Secret,Living,Male,Neutral,,,,Green,Blond,,DC,1984.0,229.0,1984-05-01,
16912,Bernhard Baker,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1965.0,229.0,1965-09-01,
16913,Sylvester Pemberton,Secret,Deceased,Male,Good,,,,Blue,Black,,DC,1941.0,229.0,1941-10-01,
16914,Jesse Chambers,Public,Living,Female,Good,,,,Blue,Blond,,DC,1992.0,228.0,1992-08-01,
16915,Floyd Lawton,Secret,Living,Male,Neutral,,,,Blue,Brown,,DC,1950.0,227.0,1950-06-01,
16916,Mera,Public,Living,Female,Good,Atlantean,175.0,72.0,Blue,Red,,DC Comics,1963.0,226.0,1963-10-01,
16917,Tora Olafsdotter,Public,Living,Female,Good,,,,Blue,White,,DC,1988.0,225.0,1988-04-01,
16918,George Harkness,Secret,Living,Male,,,,,Brown,Brown,,DC,1960.0,224.0,1960-12-01,
16919,Amanda Waller,Public,Living,Female,Good,,,,Brown,Black,,DC,1986.0,222.0,1986-11-01,
16920,Jonathan Crane,Public,Living,Male,Bad,,,,Blue,Brown,,DC,1941.0,222.0,1941-09-01,
16921,Leonard Snart,Secret,Living,Male,,,,,Brown,Brown,,DC,1957.0,219.0,1957-06-01,
16922,Shiera Sanders,Secret,Living,Female,Good,,,,Brown,Red,,DC,1940.0,219.0,1940-01-01,
16923,Maxwell Lord IV,Public,Living,Male,Neutral,,,,Black,Brown,,DC,1987.0,218.0,1987-05-01,
16924,Jeb Stuart,Public,Living,Male,Good,,,,Blue,Brown,,DC,1961.0,218.0,1961-05-01,
16925,Damian Wayne,Secret,Deceased,Male,Good,,,,Blue,Black,,DC,1987.0,216.0,1987-09-01,Prime Earth
16926,Big Barda,Secret,Deceased,Female,Bad,New god,188.0,135.0,Blue,Black,,DC Comics,1971.0,216.0,1971-10-01,
16927,Niles Caulder,Public,Living,Male,Good,,,,Blue,Grey,,DC,1963.0,214.0,1963-06-01,
16928,James Corrigan,Secret,Deceased,Male,Good,,,,Blue,Red,,DC,1940.0,214.0,1940-02-01,
16929,James Corrigan,Public,Living,Male,Good,,,,Black,Black,,DC,1972.0,6.0,1972-05-01,Earth-One
16930,Samuel Bradley,Public,Living,Male,Good,,,,Grey,Grey,,DC,1937.0,213.0,1937-03-01,
16931,Richard Tyler,Public,Living,Male,Good,,,,Brown,Brown,,DC,1985.0,212.0,1985-11-01,
16932,James Ewell Brown Stuart,Public,Deceased,Male,Good,,,,,Brown,,DC,1961.0,212.0,1961-05-01,
16933,Todd Rice,Public,Living,Male,Good,,,,Brown,Brown,,DC,1983.0,208.0,1983-09-01,
16934,Todd Rice,Public,Living,Male,Good,,,,Brown,Brown,,DC,2009.0,2.0,2009-02-01,Some Years Later
16935,Yz,Secret,Living,Male,Good,,,,Red,,,DC,1940.0,207.0,1940-01-01,
16936,Matrix,Public,Living,Female,Good,,,,Blue,Blond,,DC,1988.0,206.0,1988-04-01,Pocket Universe
16937,Wolfgang Winks,Public,Living,Male,Good,,,,,Black,,DC,1942.0,206.0,1942-11-01,
16938,William Glenmorgan,Public,Deceased,Male,Good,,,,Blue,Black,,DC,1940.0,199.0,1940-06-01,
16939,Stephanie Brown,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1992.0,198.0,1992-08-01,
16940,Raymond Terrill,Secret,Living,Male,Good,,,,Green,Red,,DC,1992.0,192.0,1992-02-01,
16941,Adam Blake,Public,Living,Male,Good,,,,Hazel,Brown,,DC,1951.0,191.0,1951-06-01,
16942,Kimiyo Hoshi,Secret,Living,Female,,,,,Black,Black,,DC,1985.0,189.0,1985-07-01,
16943,Jack Ryder,Secret,Living,Male,Good,,,,Blue,Black,,DC,1968.0,188.0,1968-04-01,
16944,Vandar Adg,Public,Living,Male,,,,,Brown,Black,,DC,1943.0,188.0,1943-12-01,
16945,Justin Arthur,Secret,Living,Male,Good,,,,Blue,Blond,,DC,1941.0,184.0,1941-09-01,
16946,Max Mercury,Secret,Living,Male,Good,,,,Blue,Grey,,DC,1940.0,183.0,1940-11-01,
16947,Abigail Arcane,Public,Living,Female,Good,,,,Blue,White,,DC,1973.0,182.0,1973-01-01,
16948,Thomas Haukins,Secret,Deceased,Male,Good,,,,Blue,Blond,,DC,1947.0,181.0,1947-06-01,
16949,Margaret Sawyer,Public,Living,Female,,,,,Blue,,,DC,1987.0,180.0,1987-04-01,
16950,Waylon Jones,Public,Living,Male,Bad,,,,Red,,,DC,1983.0,180.0,1983-03-01,
16951,Travis Morgan,Public,Deceased,Male,Good,,,,Blue,White,,DC,1975.0,180.0,1975-11-01,
16952,Gorilla Grodd,Public,Living,Male,Bad,Gorilla,198.0,270.0,Yellow,Black,,DC Comics,1959.0,179.0,1959-05-01,
16953,Talia al Ghul,Secret,Deceased,Female,Bad,,,,Brown,Brown,,DC,1971.0,177.0,1971-05-01,
16954,Adam Strange,Public,Living,Male,Good,Human,185.0,88.0,Blue,Blond,,DC Comics,1958.0,177.0,1958-12-01,
16955,Patrick Dugan,Secret,Living,Male,Good,,,,Blue,Red,,DC,1941.0,177.0,1941-10-01,
16956,Daniel Cassidy,Secret,Living,Male,Good,,,,Yellow,,,DC,1984.0,176.0,1984-06-01,
16957,James Harper Clone,Public,Living,Male,Good,,,,Blue,Brown,,DC,1971.0,176.0,1971-01-01,
16958,Thomas Kalmaku,Public,Living,Male,Good,,,,Brown,Black,,DC,1960.0,176.0,1960-10-01,
16959,Gabrielle Doe,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1983.0,175.0,1983-07-01,
16960,Henry Hall,Secret,Living,Male,Good,,,,Red,Brown,,DC,1968.0,175.0,1968-06-01,
16961,Connor Hawke,Secret,Living,Male,Good,,,,Green,Blond,,DC,1994.0,174.0,1994-10-01,
16962,Linda Park,Public,Living,Female,,,,,Brown,Black,,DC,1989.0,174.0,1989-07-01,
16963,Cyrus Gold,Secret,Deceased,Male,Bad,,,,Black,White,,DC,1944.0,174.0,1944-10-01,
16964,Edward Nashton,Public,Living,Male,Neutral,,,,Blue,Black,,DC,1988.0,173.0,1988-01-01,
16965,Arisia Rrab,Public,Living,Female,Good,,,,Yellow,Blond,,DC,1981.0,173.0,1981-05-01,
16966,Robert Crane,Secret,Living,Male,Good,,,,Red,,,DC,1942.0,171.0,1942-04-01,
16967,Joan Williams,Public,Living,Female,,,,,Blue,Grey,,DC,1940.0,171.0,1940-01-01,
16968,William Magnus,Public,Living,Male,Good,,,,Blue,Brown,,DC,1962.0,170.0,1962-04-01,
16969,William Magnus,Secret,Living,Male,Bad,,,,Blue,Brown,,DC,1963.0,1.0,1963-07-01,robot
16970,Mary Batson,Secret,Living,Female,Good,,,,Blue,Brown,,DC,1995.0,168.0,1995-04-01,
16971,Jean Loring,Public,Deceased,Female,Bad,,,,Green,Black,,DC,1961.0,168.0,1961-10-01,
16972,Grant Emerson,Public,Deceased,Male,Good,,,,Blue,Black,,DC,1994.0,166.0,1994-04-01,
16973,Rita Farr,Secret,Living,Female,Good,,,,Brown,Brown,,DC,1963.0,166.0,1963-06-01,
16974,Jason Rusch,Secret,Living,Male,Good,,,,Brown,Black,,DC,2004.0,165.0,2004-07-01,
16975,Hector Hall,Secret,Deceased,Male,Good,,,,Blue,White,,DC,1983.0,165.0,1983-09-01,
16976,Jaime Reyes,Secret,Living,Male,Good,,,,Brown,Black,,DC,2006.0,164.0,2006-02-01,
16977,Andre Chavard,Public,Living,Male,Good,,,,,Brown,,DC,1942.0,164.0,1942-06-01,
16978,Daniel Leong,Secret,Deceased,Male,Good,,,,Black,Black,,DC,1942.0,164.0,1942-02-01,
16979,Vril Dox II,Public,Living,Male,Good,,,,Green,Blond,,DC,1964.0,163.0,1964-02-01,
16980,"Roy Raymond, Sr.",Public,Living,Male,Good,,,,Blue,Brown,,DC,1949.0,163.0,1949-11-01,
16981,Uncle Sam,Secret,Living,Male,,,,,Blue,White,,DC,1940.0,162.0,1940-07-01,
16982,Metron,Secret,Deceased,Male,Good,,185.0,86.0,Blue,Black,,DC Comics,1971.0,161.0,1971-03-01,
16983,Lucas Carr,Public,Living,Male,,,,,Blue,Brown,,DC,1960.0,161.0,1960-03-01,
16984,Hartley Rathaway,Secret,Living,Male,Good,,,,Blue,Red,,DC,1959.0,160.0,1959-05-01,
16985,Lana Lang,Public,Living,Female,Good,,,,Green,Red,,DC,1986.0,159.0,1986-10-01,
16986,Rose Wilson,Secret,Living,Female,Good,,,,Blue,White,,DC,1992.0,158.0,1992-10-01,
16987,DeSaad,Public,Living,Male,Bad,,,,Black,Black,,DC,1971.0,158.0,1971-05-01,
16988,Charles Taine,Secret,Living,Male,Good,,,,Black,Black,,DC,1961.0,158.0,1961-05-01,Pre-Zero Hour
16989,Bane,Secret,Living,Male,Bad,Human,203.0,180.0,Brown,Brown,,DC Comics,1993.0,157.0,1993-01-01,
16990,Salakk,Secret,Living,Male,Good,,,,White,,,DC,1982.0,155.0,1982-02-01,
16991,Samuel Morgan,,Deceased,Male,Good,,,,,Red,,DC,1937.0,155.0,1937-03-01,
16992,Eve Eden,Secret,Living,Female,Neutral,,,,Blue,Blond,,DC,1966.0,154.0,1966-09-01,
16993,Harleen Quinzel,Public,Living,Female,Bad,,,,Blue,Blond,,DC,1999.0,153.0,1999-10-01,
16994,Benjamin Turner,Secret,Living,Male,Neutral,,,,Brown,Black,,DC,1975.0,153.0,1975-05-01,
16995,Mark Mardon,Secret,Living,Male,Bad,,,,Blue,Black,,DC,1960.0,152.0,1960-01-01,
16996,Teth-Adam,Secret,Living,Male,Neutral,,,,Brown,Black,,DC,1945.0,152.0,1945-12-01,
16997,Catherine Grant,Public,Living,Female,Good,,,,Blue,Blond,,DC,1987.0,151.0,1987-01-01,
16998,Terrence Sloane,Secret,Deceased,Male,Good,,,,Blue,Brown,,DC,1942.0,151.0,1942-01-01,
16999,Jason Blood,Public,Living,Male,Good,,,,Blue,Red,,DC,1972.0,148.0,1972-09-01,
17000,Victor Fries,Secret,Living,Male,Bad,,,,Blue,,,DC,1959.0,143.0,1959-02-01,
17001,Thomas Wayne,Public,Deceased,Male,Good,,,,Brown,Brown,,DC,1987.0,142.0,1987-02-01,
17002,Arthur Light,Public,Deceased,Male,Bad,,,,Black,Black,,DC,1962.0,142.0,1962-06-01,
17003,Lester Davis,Public,Living,Male,Good,,,,,Black,,DC,1957.0,142.0,1957-02-01,
17004,Artemis of Bana-Mighdall,Public,Living,Female,Good,,,,Green,Red,,DC,1994.0,141.0,1994-09-01,
17005,Alanna Strange,Public,Living,Female,Good,,,,Blue,Black,,DC,1958.0,141.0,1958-12-01,
17006,Nuidis Vulko,Public,Living,Male,Good,,,,Blue,White,,DC,1967.0,140.0,1967-09-01,
17007,Steven Dayton,Secret,Living,Male,Good,,,,Blue,Brown,,DC,1964.0,140.0,1964-11-01,
17008,Lee Travis,Secret,Deceased,Male,Good,,,,Black,Black,,DC,1938.0,139.0,1938-10-01,
17009,Martin Stein,Secret,Deceased,Male,Good,,,,Brown,Grey,,DC,1978.0,138.0,1978-03-01,
17010,Solis,Secret,Living,Male,,,,,Blue,Strawberry Blond,,DC,1971.0,138.0,1971-03-01,
17011,Alfred Twidgett,Public,Living,Male,,,,,,,,DC,1942.0,137.0,1942-06-01,
17012,Tubby Watts,,Living,Male,Good,,,,,Red,,DC,1941.0,137.0,1941-09-01,
17013,Unknown Soldier I,Secret,Deceased,Male,Good,,,,Blue,Blond,,DC,1970.0,136.0,1970-07-01,
17014,Giovanni Giuseppe,Secret,Deceased,Male,Neutral,,,,Blue,Blond,,DC,1960.0,136.0,1960-07-01,
17015,Cynthia Reynolds,Secret,Living,Female,Good,,,,Blue,Black,,DC,1984.0,134.0,1984-10-01,
17016,Victoria Vale,Public,Living,Female,Good,,,,Blue,Red,,DC,1948.0,134.0,1948-10-01,
17017,Lucius Fox,Public,Living,Male,Good,,,,Brown,Black,,DC,1979.0,133.0,1979-01-01,
17018,Ganthet,Public,Living,Male,Good,,,,Green,White,,DC,1992.0,132.0,1992-01-01,
17019,Izaya,Public,Deceased,Male,Good,,,,Grey,White,,DC,1971.0,132.0,1971-03-01,
17020,Barbara Ann Minerva,Public,Living,Female,,,,,Brown,,,DC,1987.0,131.0,1987-08-01,
17021,Rory Regan,Secret,Living,Male,Good,,,,Blue,Brown,,DC,1976.0,131.0,1976-09-01,
17022,Eclipso,Secret,Living,Male,Bad,,,,Red,Black,,DC,1963.0,131.0,1963-07-01,
17023,Mick Rory,Public,Living,Male,,,,,Blue,,,DC,1963.0,131.0,1963-11-01,
17024,Kyle Morgan,Public,Living,Male,Good,,,,Brown,Blond,,DC,1957.0,131.0,1957-02-01,
17025,Matthew Ryan,Public,Living,Male,Good,,,,Blue,Red,,DC,1957.0,131.0,1957-02-01,
17026,Dinah Drake,Secret,Deceased,Female,Good,,,,Blue,Black,,DC,1947.0,131.0,1947-08-01,
17027,Robert Langstrom,Secret,Living,Male,Neutral,,,,Brown,Brown,,DC,1970.0,130.0,1970-06-01,
17028,Sargent Steel,Public,Living,Male,Good,,,,Blue,Brown,,DC,1964.0,130.0,1964-12-01,
17029,Victory,,Living,Male,Good,,,,Black,White,,DC,1941.0,130.0,1941-09-01,
17030,Katma Tui,Public,Deceased,Female,Good,,,,,Black,,DC,1964.0,129.0,1964-07-01,
17031,Walter Haley,Public,Living,Male,Good,,,,Brown,Brown,,DC,1957.0,129.0,1957-02-01,
17032,Charles Victor Szasz,Secret,Deceased,Male,Good,,,,Blue,Strawberry Blond,,DC,1967.0,128.0,1967-06-01,
17033,Rip Carter,Public,Living,Male,Good,,,,,Black,,DC,1942.0,127.0,1942-06-01,
17034,Eradicator,Public,Deceased,Male,Good,,,,Photocellular,Black,,DC,1989.0,126.0,1989-05-01,
17035,Emil Hamilton,Public,Living,Male,Bad,,,,Hazel,Grey,,DC,1987.0,126.0,1987-01-01,
17036,Richard Swift,Secret,Living,Male,Neutral,,,,Grey,Black,,DC,1942.0,126.0,1942-09-01,
17037,Frederick Freeman,Secret,Living,Male,Good,,,,Blue,Black,,DC,1995.0,125.0,1995-05-01,
17038,Katar Hol,Secret,Living,Male,Good,,,,Blue,Black,,DC,1989.0,125.0,1989-08-01,
17039,Richard Occult,Secret,Living,Male,,,,,Grey,Black,,DC,1935.0,125.0,1935-10-01,
17040,Maxima,Public,Deceased,Female,Bad,,180.0,72.0,Brown,Red,,DC Comics,1989.0,124.0,1989-09-01,
17041,Dawn Granger,Secret,Living,Female,Good,,,,Blue,White,,DC,1988.0,124.0,1988-10-01,
17042,Inza Cramer,Secret,Deceased,Female,Good,,,,Green,Strawberry Blond,,DC,1940.0,124.0,1940-05-01,
17043,Linda Danvers,Secret,Living,Female,Good,,,,Blue,Blond,,DC,1996.0,123.0,1996-09-01,
17044,Dubbilex,Public,Living,Male,Good,,,,Green,,,DC,1971.0,123.0,1971-03-01,
17045,Gunner MacKay,Public,Deceased,Male,Good,,,,Blue,Blond,,DC,1959.0,123.0,1959-05-01,
17046,Antonia Monetti,Secret,Living,Female,Good,,,,Blue,Black,,DC,1996.0,122.0,1996-10-01,
17047,Jack Knight,Public,Living,Male,Good,,,,Black,Black,,DC,1994.0,122.0,1994-09-01,
17048,Skeets,Public,Living,Male,Good,,,,,,,DC,1986.0,122.0,1986-02-01,
17049,Nimue Inwudu,Public,Living,Female,Good,,,,Green,Black,,DC,1978.0,121.0,1978-02-01,
17050,Khaji Da,Secret,Living,,Good,,,,,,,DC,1964.0,121.0,1964-06-01,
17051,Sarge Clay,Public,Deceased,Male,Good,,,,Blue,Strawberry Blond,,DC,1959.0,121.0,1959-05-01,
17052,Elizabeth Lawrence,Secret,Living,Female,,,,,Blue,Blond,,DC,1942.0,120.0,1942-12-01,
17053,Pallas Athena,Public,Living,Female,Neutral,,,,Grey,Brown,,DC,1958.0,118.0,1958-05-01,
